date locale	heure locale	t	hr	psta	rf1e
date loc	heure	C	0-100	hPa	kJ/m2/h
07/06/2015	12	19.0	43.0	998.95	2742.85
07/06/2015	13	21.0	33.0	997.954	2926.15
07/06/2015	14	21.0	38.0	997.958	2415.38
07/06/2015	15	21.0	38.0	996.961	1895.08
07/06/2015	16	21.0	35.0	996.964	1643.54
07/06/2015	17	22.0	36.0	995.967	1510.65
07/06/2015	18	21.0	35.0	994.97	1049.29
07/06/2015	19	21.0	38.0	994.973	741.01
07/06/2015	20	20.0	43.0	994.975	278.24
07/06/2015	21	20.0	46.0	995.977	19.54
07/06/2015	22	20.0	46.0	995.979	0
07/06/2015	23	20.0	46.0	994.981	0
08/06/2015	00	20.0	49.0	993.982	0
08/06/2015	01	19.0	56.0	992.984	0
08/06/2015	02	18.0	68.0	992.984	0
08/06/2015	03	16.0	82.0	991.902	0
08/06/2015	04	15.0	94.0	991.827	0
08/06/2015	05	15.0	88.0	989.758	0
08/06/2015	06	15.0	88.0	989.695	16.715
08/06/2015	07	14.0	94.0	988.637	33.43
08/06/2015	08	15.0	94.0	988.584	57.01
08/06/2015	09	15.0	94.0	987.535	139.06
08/06/2015	10	15.0	94.0	985.491	322.16
08/06/2015	11	16.0	94.0	985.45	496.78
08/06/2015	12	16.0	94.0	984.412	333.6
08/06/2015	13	16.0	94.0	983.878	437.93
08/06/2015	14	16.0	94.0	983.847	389.76
08/06/2015	15	18.0	94.0	983.318	665.41
08/06/2015	16	20.0	88.0	983.291	659.76
08/06/2015	17	22.0	83.0	983.267	1093.03
08/06/2015	18	21.0	88.0	983.245	403.86
08/06/2015	19	22.0	78.0	982.224	507.02
08/06/2015	20	21.0	83.0	982.206	144.47
08/06/2015	21	21.0	78.0	982.189	24.32
08/06/2015	22	19.0	88.0	983.173	0
08/06/2015	23	20.0	83.0	983.158	0
09/06/2015	00	19.0	88.0	983.145	0
09/06/2015	01	18.0	88.0	982.133	0
09/06/2015	02	17.0	94.0	982.133	0
09/06/2015	03	17.0	94.0	982.205	0
09/06/2015	04	16.0	94.0	982.271	0
09/06/2015	05	16.0	94.0	982.332	0
09/06/2015	06	16.0	94.0	983.388	22.18
09/06/2015	07	17.0	94.0	982.439	71.01
09/06/2015	08	17.0	94.0	983.485	215.2
09/06/2015	09	18.0	88.0	983.528	265.76
09/06/2015	10	19.0	88.0	983.068	573.17
09/06/2015	11	20.0	78.0	983.104	1395.09
09/06/2015	12	21.0	78.0	983.137	1586.38
09/06/2015	13	21.0	78.0	982.667	1527.98
09/06/2015	14	22.0	73.0	982.195	1380.7
09/06/2015	15	22.0	69.0	982.22	1175.15
09/06/2015	16	22.0	69.0	982.243	690.37
09/06/2015	17	20.0	83.0	982.265	297.67
09/06/2015	18	18.0	88.0	982.284	146.52
09/06/2015	19	18.0	94.0	982.802	84.07
09/06/2015	20	18.0	88.0	982.819	29.2
09/06/2015	21	17.0	94.0	982.834	14.6
09/06/2015	22	17.0	88.0	982.848	0
09/06/2015	23	16.0	94.0	982.86	0
10/06/2015	00	16.0	94.0	982.872	0
10/06/2015	01	16.0	100.0	982.883	0
10/06/2015	02	17.0	94.0	982.883	0
10/06/2015	03	16.0	100.0	982.976	0
10/06/2015	04	16.0	94.0	983.061	0
10/06/2015	05	16.0	94.0	984.139	0
10/06/2015	06	16.0	94.0	984.211	23.18
10/06/2015	07	16.0	94.0	985.277	298.6
10/06/2015	08	17.0	88.0	985.337	1077.01
10/06/2015	09	17.0	88.0	985.392	1748.17
10/06/2015	10	18.0	83.0	985.443	2367.98
10/06/2015	11	19.0	78.0	985.489	2834.23
10/06/2015	12	21.0	73.0	985.532	3199.68
10/06/2015	13	22.0	69.0	985.571	3183.18
10/06/2015	14	23.0	61.0	985.607	3120.13
10/06/2015	15	24.0	57.0	985.139	2445.01
10/06/2015	16	23.0	61.0	984.919	1504.62
10/06/2015	17	23.0	61.0	984.697	1094.95
10/06/2015	18	23.0	61.0	984.722	383.08
10/06/2015	19	23.0	61.0	984.745	336.96
10/06/2015	20	20.0	78.0	984.766	7.66
10/06/2015	21	19.0	88.0	985.786	3.83
10/06/2015	22	18.0	94.0	984.804	0
10/06/2015	23	19.0	83.0	984.82	0
11/06/2015	00	19.0	88.0	983.835	0
11/06/2015	01	19.0	88.0	982.849	0
11/06/2015	02	20.0	83.0	982.849	0
11/06/2015	03	20.0	78.0	981.862	0
11/06/2015	04	18.0	83.0	981.873	0
11/06/2015	05	18.0	83.0	981.884	0
11/06/2015	06	17.0	83.0	981.893	17.13
11/06/2015	07	17.0	77.0	981.902	82.58
11/06/2015	08	17.0	77.0	981.91	176.5
11/06/2015	09	17.0	77.0	981.918	326.83
11/06/2015	10	17.0	83.0	981.925	463.72
11/06/2015	11	18.0	77.0	982.931	485.21
11/06/2015	12	19.0	73.0	983.437	669.38
11/06/2015	13	21.0	69.0	983.442	2463.4
11/06/2015	14	21.0	64.0	983.947	2179.35
11/06/2015	15	22.0	61.0	984.451	1231.72
11/06/2015	16	22.0	57.0	984.455	1437.51
11/06/2015	17	22.0	57.0	985.459	1007.06
11/06/2015	18	23.0	57.0	985.462	498.54
11/06/2015	19	23.0	57.0	986.466	795.02
11/06/2015	20	22.0	61.0	986.968	363.22
11/06/2015	21	20.0	68.0	986.971	24.22
11/06/2015	22	19.0	68.0	986.973	0
11/06/2015	23	20.0	68.0	986.976	0
12/06/2015	00	19.0	78.0	987.978	0
12/06/2015	01	19.0	78.0	987.98	0
12/06/2015	02	18.0	83.0	987.98	0
12/06/2015	03	18.0	77.0	988.065	0
12/06/2015	04	17.0	83.0	989.143	0
12/06/2015	05	17.0	88.0	989.214	0
12/06/2015	06	17.0	88.0	990.28	28.61
12/06/2015	07	17.0	88.0	990.34	116.68
12/06/2015	08	18.0	88.0	991.395	513.8
12/06/2015	09	19.0	78.0	991.445	1096.03
12/06/2015	10	21.0	69.0	991.491	1578.16
12/06/2015	11	20.0	78.0	991.534	1102.92
12/06/2015	12	20.0	78.0	991.572	774.91
12/06/2015	13	19.0	88.0	991.608	891.56
12/06/2015	14	19.0	88.0	991.141	620.69
12/06/2015	15	18.0	88.0	990.671	560.53
12/06/2015	16	19.0	83.0	990.698	659.84
12/06/2015	17	17.0	94.0	989.723	366.97
12/06/2015	18	17.0	94.0	989.746	195.04
12/06/2015	19	17.0	88.0	989.767	86.9
12/06/2015	20	17.0	94.0	989.787	31.44
12/06/2015	21	16.0	100.0	989.805	15.72
12/06/2015	22	16.0	94.0	989.821	0
12/06/2015	23	16.0	94.0	989.836	0
13/06/2015	00	15.0	94.0	989.849	0
13/06/2015	01	14.0	100.0	989.862	0
13/06/2015	02	14.0	100.0	989.862	0
13/06/2015	03	13.0	100.0	989.873	0
13/06/2015	04	13.0	94.0	990.884	0
13/06/2015	05	13.0	100.0	990.894	0
13/06/2015	06	13.0	100.0	991.903	57.8
13/06/2015	07	15.0	94.0	992.911	506.28
13/06/2015	08	17.0	88.0	992.918	1132.38
13/06/2015	09	18.0	83.0	992.925	1757.35
13/06/2015	10	19.0	83.0	992.931	2350.97
13/06/2015	11	20.0	78.0	992.937	2450.74
13/06/2015	12	21.0	78.0	992.942	3221.14
13/06/2015	13	23.0	78.0	992.947	3299.04
13/06/2015	14	25.0	58.0	991.951	3280.47
13/06/2015	15	25.0	54.0	991.955	2900.75
13/06/2015	16	27.0	42.0	992.959	2161.75
13/06/2015	17	26.0	42.0	992.963	1811.06
13/06/2015	18	26.0	42.0	992.966	1363.48
13/06/2015	19	25.0	42.0	993.969	980.39
13/06/2015	20	24.0	39.0	994.971	398.28
13/06/2015	21	22.0	41.0	995.974	50.42
13/06/2015	22	21.0	43.0	995.976	0
13/06/2015	23	20.0	46.0	996.978	0
14/06/2015	00	18.0	52.0	997.98	0
14/06/2015	01	17.0	59.0	997.981	0
14/06/2015	02	15.0	77.0	997.981	0
14/06/2015	03	15.0	72.0	998.066	0
14/06/2015	04	13.0	77.0	999.144	0
14/06/2015	05	14.0	59.0	1000.21	0
14/06/2015	06	14.0	59.0	1001.28	58.01
14/06/2015	07	15.0	55.0	1001.34	278.28
14/06/2015	08	16.0	55.0	1001.4	632.64
14/06/2015	09	18.0	49.0	1001.45	1616.39
14/06/2015	10	19.0	49.0	1001.49	2369.56
14/06/2015	11	20.0	43.0	1001.53	2836.61
14/06/2015	12	21.0	41.0	1001.57	3268.14
14/06/2015	13	22.0	44.0	1000.61	3391.45
14/06/2015	14	23.0	34.0	1000.64	3093.55
14/06/2015	15	23.0	41.0	999.671	2946.52
14/06/2015	16	23.0	41.0	999.698	2758.68
14/06/2015	17	23.0	38.0	998.723	1628.81
14/06/2015	18	23.0	36.0	998.747	1193.3
14/06/2015	19	22.0	41.0	998.768	562.06
14/06/2015	20	22.0	41.0	998.787	227.61
14/06/2015	21	21.0	43.0	998.805	31.78
14/06/2015	22	21.0	41.0	998.821	0
14/06/2015	23	20.0	46.0	998.836	0
15/06/2015	00	19.0	52.0	998.85	0
15/06/2015	01	19.0	56.0	998.862	0
15/06/2015	02	18.0	60.0	998.862	0
15/06/2015	03	18.0	64.0	998.873	0
15/06/2015	04	18.0	68.0	997.884	0
15/06/2015	05	18.0	68.0	997.894	0
15/06/2015	06	18.0	73.0	997.903	37.16
15/06/2015	07	17.0	77.0	997.911	137.51
15/06/2015	08	17.0	88.0	997.918	168.42
15/06/2015	09	19.0	88.0	996.425	729.62
15/06/2015	10	21.0	73.0	995.431	1986.31
15/06/2015	11	21.0	73.0	995.437	2384.6
15/06/2015	12	22.0	69.0	994.942	2135.3
15/06/2015	13	21.0	73.0	993.947	843.13
15/06/2015	14	22.0	73.0	992.951	1936.83
15/06/2015	15	22.0	73.0	992.955	1955.37
15/06/2015	16	21.0	78.0	992.459	1392.98
15/06/2015	17	21.0	78.0	991.963	1030.63
15/06/2015	18	20.0	83.0	991.966	439.07
15/06/2015	19	20.0	78.0	991.969	323.99
15/06/2015	20	20.0	83.0	991.971	250.78
15/06/2015	21	19.0	83.0	991.974	31.05
15/06/2015	22	19.0	83.0	991.976	0
15/06/2015	23	19.0	83.0	991.978	0
16/06/2015	00	18.0	88.0	991.98	0
16/06/2015	01	18.0	83.0	991.481	0
16/06/2015	02	18.0	83.0	991.481	0
16/06/2015	03	18.0	83.0	991.358	0
16/06/2015	04	18.0	88.0	991.245	0
16/06/2015	05	18.0	88.0	990.141	0
16/06/2015	06	18.0	88.0	990.046	9.99
16/06/2015	07	18.0	88.0	989.959	65.13
16/06/2015	08	19.0	83.0	989.879	231.84
16/06/2015	09	19.0	88.0	990.306	252.19
16/06/2015	10	18.0	94.0	989.739	222.73
16/06/2015	11	18.0	94.0	989.677	150.29
16/06/2015	12	18.0	94.0	989.621	349.04
16/06/2015	13	18.0	94.0	989.569	313.86
16/06/2015	14	21.0	83.0	988.522	2099.21
16/06/2015	15	22.0	78.0	988.478	2993.98
16/06/2015	16	22.0	83.0	988.438	1130.66
16/06/2015	17	22.0	88.0	988.902	933.47
16/06/2015	18	22.0	83.0	989.368	524.06
16/06/2015	19	21.0	83.0	990.838	350.89
16/06/2015	20	21.0	78.0	991.81	390.34
16/06/2015	21	20.0	73.0	993.784	77.43
16/06/2015	22	19.0	73.0	995.26	0
16/06/2015	23	18.0	60.0	995.739	0
17/06/2015	00	17.0	52.0	995.719	0
17/06/2015	01	15.0	59.0	996.2	0
17/06/2015	02	14.0	59.0	996.2	0
17/06/2015	03	12.0	71.0	997.35	0
17/06/2015	04	11.0	82.0	997.487	0
17/06/2015	05	11.0	76.0	998.613	0
17/06/2015	06	11.0	82.0	999.729	54.26
17/06/2015	07	13.0	72.0	999.835	521.83
17/06/2015	08	15.0	63.0	999.932	763.29
17/06/2015	09	17.0	52.0	1000.02	1420.35
17/06/2015	10	18.0	46.0	1000.1	2230.65
17/06/2015	11	18.0	46.0	1000.18	1855.15
17/06/2015	12	19.0	43.0	1000.25	2521.9
17/06/2015	13	20.0	43.0	999.808	2599.66
17/06/2015	14	20.0	49.0	999.866	2677.42
17/06/2015	15	21.0	46.0	998.919	3191.37
17/06/2015	16	22.0	44.0	998.467	2792.73
17/06/2015	17	21.0	41.0	998.512	2254.28
17/06/2015	18	22.0	38.0	997.552	1341.7
17/06/2015	19	21.0	33.0	998.09	1119.13
17/06/2015	20	20.0	38.0	997.624	456.86
17/06/2015	21	20.0	40.0	998.155	35.12
17/06/2015	22	19.0	46.0	998.184	0
17/06/2015	23	19.0	49.0	997.71	0
18/06/2015	00	18.0	60.0	997.734	0
18/06/2015	01	17.0	59.0	997.756	0
18/06/2015	02	17.0	59.0	997.756	0
18/06/2015	03	16.0	68.0	996.776	0
18/06/2015	04	16.0	72.0	996.795	0
18/06/2015	05	16.0	72.0	996.812	0
18/06/2015	06	15.0	77.0	995.828	55.42
18/06/2015	07	16.0	72.0	995.842	268.31
18/06/2015	08	18.0	68.0	995.855	802.61
18/06/2015	09	19.0	60.0	995.367	1224.76
18/06/2015	10	21.0	57.0	994.378	2462.28
18/06/2015	11	22.0	53.0	993.388	2552.96
18/06/2015	12	22.0	57.0	992.898	2472.7
18/06/2015	13	25.0	54.0	991.906	3078.82
18/06/2015	14	25.0	58.0	990.914	3207.22
18/06/2015	15	26.0	58.0	989.421	2961.94
18/06/2015	16	26.0	58.0	988.928	2683.94
18/06/2015	17	27.0	58.0	987.934	2277.73
18/06/2015	18	25.0	65.0	987.439	1255.72
18/06/2015	19	25.0	54.0	987.444	804.93
18/06/2015	20	25.0	51.0	987.449	173.35
18/06/2015	21	23.0	61.0	987.953	6.63
18/06/2015	22	19.0	88.0	987.957	0
18/06/2015	23	19.0	88.0	987.961	0
19/06/2015	00	19.0	94.0	988.464	0
19/06/2015	01	19.0	94.0	988.967	0
19/06/2015	02	18.0	94.0	988.967	0
19/06/2015	03	18.0	94.0	991.22	0
19/06/2015	04	15.0	88.0	991.451	0
19/06/2015	05	14.0	82.0	992.663	0
19/06/2015	06	13.0	72.0	993.858	30.19
19/06/2015	07	12.0	67.0	994.036	122.46
19/06/2015	08	12.0	67.0	995.2	912.82
19/06/2015	09	13.0	63.0	995.35	1852.66
19/06/2015	10	15.0	59.0	995.487	2438.13
19/06/2015	11	15.0	51.0	995.613	2946.03
19/06/2015	12	17.0	48.0	995.729	3274.5
19/06/2015	13	18.0	46.0	995.835	3423.72
19/06/2015	14	19.0	43.0	994.932	3454.74
19/06/2015	15	19.0	46.0	995.021	2867.21
19/06/2015	16	20.0	46.0	995.102	2175.62
19/06/2015	17	20.0	49.0	995.177	2376.51
19/06/2015	18	21.0	46.0	996.246	1817.89
19/06/2015	19	20.0	46.0	996.308	1166.87
19/06/2015	20	20.0	40.0	996.366	466.8
19/06/2015	21	18.0	46.0	997.419	68.15
19/06/2015	22	17.0	48.0	997.467	0
19/06/2015	23	16.0	55.0	998.512	0
20/06/2015	00	15.0	59.0	998.552	0
20/06/2015	01	13.0	72.0	998.59	0
20/06/2015	02	12.0	77.0	998.59	0
20/06/2015	03	11.0	82.0	998.624	0
20/06/2015	04	11.0	82.0	998.655	0
20/06/2015	05	10.0	87.0	999.684	0
20/06/2015	06	11.0	87.0	999.71	52.45
20/06/2015	07	14.0	77.0	999.735	517.16
20/06/2015	08	16.0	72.0	999.757	1147.22
20/06/2015	09	17.0	63.0	999.777	1800.83
20/06/2015	10	19.0	60.0	998.796	2395.03
20/06/2015	11	20.0	46.0	997.813	2903.03
20/06/2015	12	21.0	46.0	997.828	3190.2
20/06/2015	13	22.0	44.0	996.842	3368.16
20/06/2015	14	23.0	41.0	996.856	3382.26
20/06/2015	15	24.0	39.0	996.868	3171.18
20/06/2015	16	24.0	41.0	996.879	2792.78
20/06/2015	17	24.0	39.0	995.889	2247.42
20/06/2015	18	24.0	41.0	994.898	1700.62
20/06/2015	19	24.0	41.0	994.907	1081.12
20/06/2015	20	23.0	50.0	994.914	482.48
20/06/2015	21	23.0	50.0	994.921	62.42
20/06/2015	22	22.0	50.0	994.928	0
20/06/2015	23	22.0	47.0	994.934	0
21/06/2015	00	21.0	64.0	993.939	0
21/06/2015	01	20.0	78.0	993.945	0
21/06/2015	02	19.0	83.0	993.945	0
21/06/2015	03	19.0	83.0	993.95	0
21/06/2015	04	19.0	83.0	992.954	0
21/06/2015	05	19.0	88.0	992.958	0
21/06/2015	06	19.0	88.0	992.961	21.7
21/06/2015	07	19.0	88.0	992.964	109.95
21/06/2015	08	20.0	83.0	991.967	427.08
21/06/2015	09	21.0	83.0	991.97	1358.24
21/06/2015	10	22.0	78.0	990.973	1784.11
21/06/2015	11	22.0	78.0	990.975	1151.6
21/06/2015	12	23.0	74.0	989.977	1143.01
21/06/2015	13	24.0	74.0	989.979	1450.28
21/06/2015	14	24.0	69.0	988.981	1389.4
21/06/2015	15	24.0	74.0	988.982	1153.1
21/06/2015	16	23.0	78.0	988.984	925.53
21/06/2015	17	24.0	69.0	988.985	1242.11
21/06/2015	18	24.0	69.0	988.986	1259.38
21/06/2015	19	24.0	69.0	988.987	522.79
21/06/2015	20	24.0	69.0	988.989	233.21
21/06/2015	21	22.0	78.0	989.989	52.07
21/06/2015	22	20.0	94.0	989.99	0
21/06/2015	23	20.0	88.0	990.991	0
22/06/2015	00	20.0	94.0	990.992	0
22/06/2015	01	19.0	94.0	990.993	0
22/06/2015	02	19.0	94.0	990.993	0
22/06/2015	03	19.0	94.0	990.994	0
22/06/2015	04	19.0	94.0	990.994	0
22/06/2015	05	19.0	88.0	991.995	0
22/06/2015	06	17.0	94.0	992.995	26.6
22/06/2015	07	18.0	88.0	992.995	378.18
22/06/2015	08	19.0	88.0	993.996	565.62
22/06/2015	09	19.0	83.0	993.496	862.35
22/06/2015	10	21.0	78.0	993.497	1338.07
22/06/2015	11	23.0	65.0	993.497	2433.7
22/06/2015	12	22.0	73.0	993.497	2923.59
22/06/2015	13	22.0	69.0	993.997	669.34
22/06/2015	14	24.0	57.0	993.998	1880.39
22/06/2015	15	25.0	51.0	993.998	2684.72
22/06/2015	16	27.0	42.0	993.998	2368.69
22/06/2015	17	26.0	42.0	994.998	2298.88
22/06/2015	18	26.0	48.0	993.998	1711.28
22/06/2015	19	25.0	51.0	993.998	1015.79
22/06/2015	20	24.0	54.0	992.999	434.43
22/06/2015	21	23.0	61.0	992.999	38.13
22/06/2015	22	22.0	65.0	993.999	0
22/06/2015	23	22.0	65.0	993.999	0
23/06/2015	00	22.0	65.0	993.999	0
23/06/2015	01	21.0	69.0	993.999	0
23/06/2015	02	21.0	69.0	993.999	0
23/06/2015	03	20.0	73.0	993.916	0
23/06/2015	04	20.0	78.0	993.84	0
23/06/2015	05	20.0	78.0	992.77	0
23/06/2015	06	20.0	73.0	992.706	28.15
23/06/2015	07	20.0	78.0	991.647	210.78
23/06/2015	08	20.0	78.0	990.593	231.05
23/06/2015	09	20.0	88.0	989.544	322.75
23/06/2015	10	20.0	94.0	987.498	514.33
23/06/2015	11	21.0	94.0	986.457	1123.25
23/06/2015	12	21.0	88.0	985.419	585.2
23/06/2015	13	22.0	88.0	983.384	631.73
23/06/2015	14	26.0	74.0	982.352	1690.56
23/06/2015	15	25.0	79.0	981.323	1986.74
23/06/2015	16	25.0	74.0	981.296	2086.52
23/06/2015	17	26.0	51.0	980.271	2161.64
23/06/2015	18	24.0	57.0	979.249	1616.86
23/06/2015	19	24.0	57.0	979.228	814.06
23/06/2015	20	23.0	57.0	980.209	544.88
23/06/2015	21	22.0	57.0	981.191	71.23
23/06/2015	22	21.0	60.0	982.175	0
23/06/2015	23	20.0	68.0	983.161	0
24/06/2015	00	20.0	64.0	983.147	0
24/06/2015	01	18.0	73.0	984.135	0
24/06/2015	02	17.0	72.0	984.135	0
24/06/2015	03	17.0	68.0	985.207	0
24/06/2015	04	15.0	72.0	985.273	0
24/06/2015	05	14.0	67.0	986.334	0
24/06/2015	06	14.0	67.0	987.389	42.7
24/06/2015	07	14.0	63.0	988.44	533.96
24/06/2015	08	15.0	55.0	988.487	1190.63
24/06/2015	09	16.0	55.0	989.529	1823.63
24/06/2015	10	18.0	56.0	990.569	2394.54
24/06/2015	11	19.0	52.0	990.605	2854.78
24/06/2015	12	20.0	53.0	990.637	3181.38
24/06/2015	13	22.0	44.0	990.668	3334.44
24/06/2015	14	22.0	41.0	990.695	3351.12
24/06/2015	15	23.0	44.0	990.721	2122.8
24/06/2015	16	23.0	41.0	990.744	2435.68
24/06/2015	17	24.0	44.0	990.765	1562.79
24/06/2015	18	23.0	47.0	991.785	1485.2
24/06/2015	19	18.0	77.0	992.803	327.03
24/06/2015	20	19.0	83.0	992.819	389.25
24/06/2015	21	18.0	83.0	993.834	47.02
24/06/2015	22	18.0	83.0	993.848	0
24/06/2015	23	18.0	77.0	993.861	0
25/06/2015	00	18.0	73.0	994.872	0
25/06/2015	01	16.0	82.0	994.883	0
25/06/2015	02	15.0	88.0	994.883	0
25/06/2015	03	15.0	82.0	994.893	0
25/06/2015	04	14.0	88.0	993.902	0
25/06/2015	05	13.0	88.0	994.91	0
25/06/2015	06	13.0	88.0	994.917	42.5
25/06/2015	07	15.0	72.0	994.924	526.16
25/06/2015	08	16.0	59.0	994.931	1180.27
25/06/2015	09	17.0	48.0	994.936	1819.43
25/06/2015	10	18.0	49.0	994.942	2421.16
25/06/2015	11	19.0	49.0	994.947	2878.76
25/06/2015	12	20.0	49.0	994.951	3248.04
25/06/2015	13	21.0	41.0	993.955	3382.56
25/06/2015	14	21.0	43.0	993.959	3228.01
25/06/2015	15	21.0	43.0	993.962	2792.18
25/06/2015	16	22.0	44.0	993.965	2121.07
25/06/2015	17	22.0	41.0	993.968	1791.22
25/06/2015	18	22.0	41.0	994.971	1296.89
25/06/2015	19	21.0	38.0	994.973	868.7
25/06/2015	20	20.0	40.0	994.976	341.66
25/06/2015	21	19.0	46.0	994.978	66.33
25/06/2015	22	18.0	52.0	995.979	0
25/06/2015	23	19.0	52.0	995.981	0
26/06/2015	00	17.0	59.0	995.983	0
26/06/2015	01	17.0	59.0	995.984	0
26/06/2015	02	15.0	67.0	995.984	0
26/06/2015	03	14.0	72.0	995.985	0
26/06/2015	04	13.0	72.0	995.987	0
26/06/2015	05	14.0	67.0	996.988	0
26/06/2015	06	13.0	77.0	996.989	42.49
26/06/2015	07	16.0	63.0	997.99	513.02
26/06/2015	08	18.0	56.0	997.991	1174.68
26/06/2015	09	19.0	56.0	998.991	1565.59
26/06/2015	10	21.0	43.0	997.992	2310.52
26/06/2015	11	22.0	36.0	998.993	2835.35
26/06/2015	12	23.0	36.0	998.993	3219.6
26/06/2015	13	23.0	41.0	998.994	3238.2
26/06/2015	14	24.0	34.0	998.994	3049.37
26/06/2015	15	23.0	38.0	998.995	2733.11
26/06/2015	16	24.0	39.0	998.995	1634.74
26/06/2015	17	23.0	38.0	998.996	2319.7
26/06/2015	18	24.0	36.0	998.996	1672.28
26/06/2015	19	23.0	38.0	999.996	1143.98
26/06/2015	20	22.0	41.0	999.997	317.56
26/06/2015	21	21.0	46.0	999.997	62.93
26/06/2015	22	19.0	60.0	1001	0
26/06/2015	23	18.0	64.0	999.997	0
27/06/2015	00	18.0	64.0	999.998	0
27/06/2015	01	16.0	72.0	1001	0
27/06/2015	02	16.0	72.0	1001	0
27/06/2015	03	14.0	77.0	1002	0
27/06/2015	04	14.0	77.0	1002	0
27/06/2015	05	13.0	82.0	1002	0
27/06/2015	06	14.0	82.0	1002	53.93
27/06/2015	07	15.0	82.0	1002	380.83
27/06/2015	08	18.0	73.0	1002	1055.8
27/06/2015	09	20.0	64.0	1002	1791.42
27/06/2015	10	21.0	57.0	1002	2369.94
27/06/2015	11	22.0	50.0	1002	2806.99
27/06/2015	12	23.0	47.0	1001	3134.59
27/06/2015	13	23.0	47.0	1001	3399.9
27/06/2015	14	24.0	41.0	1000	3148.9
27/06/2015	15	23.0	47.0	999	1925.65
27/06/2015	16	23.0	47.0	999	1497.94
27/06/2015	17	23.0	47.0	999	1003.67
27/06/2015	18	22.0	53.0	998	605.69
27/06/2015	19	23.0	50.0	998	295.44
27/06/2015	20	22.0	53.0	998	149.64
27/06/2015	21	22.0	53.0	998	15.47
27/06/2015	22	22.0	53.0	998	0
27/06/2015	23	22.0	53.0	998	0
28/06/2015	00	21.0	60.0	999	0
28/06/2015	01	20.0	64.0	999	0
28/06/2015	02	20.0	64.0	999	0
28/06/2015	03	19.0	68.0	998.917	0
28/06/2015	04	17.0	77.0	998.84	0
28/06/2015	05	16.0	82.0	998.77	0
28/06/2015	06	16.0	77.0	997.706	7.71
28/06/2015	07	16.0	72.0	998.647	67.67
28/06/2015	08	15.0	82.0	997.593	154.25
28/06/2015	09	14.0	88.0	997.544	168.99
28/06/2015	10	14.0	94.0	997.499	212.19
28/06/2015	11	14.0	94.0	996.457	382.01
28/06/2015	12	15.0	88.0	995.419	751.27
28/06/2015	13	15.0	88.0	995.384	433.2
28/06/2015	14	14.0	94.0	994.352	182.7
28/06/2015	15	15.0	88.0	994.323	348.38
28/06/2015	16	15.0	88.0	993.296	527.95
28/06/2015	17	14.0	94.0	994.271	281.68
28/06/2015	18	14.0	94.0	994.249	262.39
28/06/2015	19	14.0	94.0	994.228	241.21
28/06/2015	20	14.0	88.0	994.209	116.84
28/06/2015	21	14.0	88.0	994.192	15.02
28/06/2015	22	13.0	94.0	993.176	0
28/06/2015	23	14.0	88.0	993.161	0
29/06/2015	00	13.0	88.0	992.148	0
29/06/2015	01	13.0	94.0	992.135	0
29/06/2015	02	13.0	94.0	992.135	0
29/06/2015	03	13.0	94.0	991.04	0
29/06/2015	04	12.0	100.0	990.954	0
29/06/2015	05	12.0	100.0	990.874	0
29/06/2015	06	13.0	94.0	990.802	20.33
29/06/2015	07	13.0	94.0	990.735	123.85
29/06/2015	08	13.0	88.0	990.674	389.84
29/06/2015	09	13.0	88.0	990.618	592.63
29/06/2015	10	15.0	77.0	990.566	1099.99
29/06/2015	11	16.0	77.0	990.519	1697.11
29/06/2015	12	18.0	64.0	989.476	2206.7
29/06/2015	13	18.0	73.0	988.936	1587.16
29/06/2015	14	18.0	73.0	988.9	737.69
29/06/2015	15	18.0	77.0	988.866	925.5
29/06/2015	16	19.0	68.0	989.836	1545.67
29/06/2015	17	19.0	68.0	989.808	1091.32
29/06/2015	18	19.0	68.0	989.782	730.37
29/06/2015	19	19.0	68.0	989.759	467.12
29/06/2015	20	19.0	73.0	990.737	183.63
29/06/2015	21	18.0	77.0	990.718	49.95
29/06/2015	22	17.0	83.0	991.199	0
29/06/2015	23	17.0	83.0	991.683	0
30/06/2015	00	17.0	88.0	991.668	0
30/06/2015	01	17.0	83.0	991.654	0
30/06/2015	02	16.0	88.0	991.654	0
30/06/2015	03	16.0	88.0	991.683	0
30/06/2015	04	14.0	94.0	992.709	0
30/06/2015	05	14.0	94.0	992.733	0
30/06/2015	06	15.0	88.0	992.756	58.39
30/06/2015	07	16.0	82.0	992.776	409.54
30/06/2015	08	18.0	77.0	993.795	1052.42
30/06/2015	09	19.0	73.0	993.812	1687.67
30/06/2015	10	21.0	64.0	993.327	2274.01
30/06/2015	11	22.0	61.0	993.342	2648.18
30/06/2015	12	23.0	61.0	993.355	3074.34
30/06/2015	13	24.0	57.0	992.867	2940.36
30/06/2015	14	25.0	54.0	992.378	2830.63
30/06/2015	15	25.0	54.0	992.388	2160.74
30/06/2015	16	24.0	50.0	992.398	1750.82
30/06/2015	17	23.0	53.0	991.406	761.94
30/06/2015	18	20.0	68.0	991.914	293.16
30/06/2015	19	18.0	83.0	991.921	50.34
30/06/2015	20	18.0	68.0	992.428	54.65
30/06/2015	21	18.0	88.0	993.934	27.325
30/06/2015	22	18.0	83.0	993.939	0
30/06/2015	23	17.0	88.0	993.944	0
01/07/2015	00	18.0	83.0	993.949	0
01/07/2015	01	18.0	83.0	993.953	0
